productoid,nombre,referencia,ean13,ingreso,costo,contribucion,ventana_dias,servidor_sync
"018201","JABON LAK 125G 3U 345G BEBE","018201","7702310020787",16200.0000,11558.6100,4641.3900,30,"192.168.123.231"
"026560","POLLO CAMPOLLO MOLIDO PARRILLA 450G","","7700708011737",16200.0000,11515.5073,4684.4927,30,"192.168.123.231"
"020877","PAPEL DARNEL 13MT ALUMINIO CJAX48","","645667106971",16200.0000,11432.3472,4767.6528,30,"192.168.123.231"
"021200","PASABOCAS MARGARITA 200G DORITO DINAMITA","","7702189057938",16200.0000,11377.5670,4822.4330,30,"192.168.123.231"
"005505","PANCAKES AUNT-JEMIMA 300G ORIGINAL","","7702193407248",16200.0000,11302.1200,4897.8800,30,"192.168.123.231"
"010437","MONSTER 473ML GREEN","10437","70847004707",16200.0000,10875.6912,5324.3088,30,"192.168.123.231"
"010645","VELA LUMINAR #10","","7709360276935",16200.0000,10526.4556,5673.5444,30,"192.168.123.231"
"018099","GOMAS GRISLY 270G AROS 50U","","7702011164681",16200.0000,9707.7237,6492.2763,30,"192.168.123.231"
"020201","SPEED MAX 250ML BOTELLA","200047440","7702090039436",16200.0000,8311.8484,7888.1516,30,"192.168.123.231"
"029217","MANT DEJAMU CON SAL 250G","29217","7707365176373",16100.0000,11504.0000,4596.0000,30,"192.168.123.231"
"024297","CEREALES NESTLE 350G ZUCOSOS BOLSA","","7702024438182",16100.0000,11243.5193,4856.4807,30,"192.168.123.231"
"016157","PAPEL DARNEL 20MT VINILPEL","","645667010186",16000.0000,13977.8375,2022.1625,30,"192.168.123.231"
"023293","FELIX ADULTO 85G ATUN HUMEDO","","7501072209801",16000.0000,12249.6828,3750.3172,30,"192.168.123.231"
"019744","GRAN AROMA 16G ACHIOTE ENTERO","","7707313090034",16000.0000,10220.4232,5779.5768,30,"192.168.123.231"
"028152","ANTIBACTERIAL BINNER SPRAY 700ML ANTI HONGOS","","7702155032433",15950.0000,13500.0000,2450.0000,30,"192.168.123.231"
"013533","CHORIZO IDEAL 400G 6U","","7702398028897",15950.0000,11353.0000,4597.0000,30,"192.168.123.231"
"030950","AMBIENTADOR GLADE ELECT+REPU 21ML VAINILLA","200027917","7501032913625",15950.0000,10990.0000,4960.0000,30,"192.168.123.231"
"030951","AMBIENTADOR GLADE ELECT+REPU 21ML MANZANA CANELA","200027918","7501032938819",15950.0000,10990.0000,4960.0000,30,"192.168.123.231"
"014399","LUMBAL FORTE 6TAB 1SBS FORTE LAFRANCOL CJAX6SBS","100021617","7702870071502",15900.0000,14501.5600,1398.4400,30,"192.168.123.231"
"004017","CREMA NIVEA 100ML FACIAL CUIDADO NUTRITIVO","200036009","42277057",15900.0000,11861.8521,4038.1479,30,"192.168.123.231"
"021958","COLOMBIANA+MANZANA 1.5LT","","7702090050844",15900.0000,11344.5400,4555.4600,30,"192.168.123.231"
"027859","PULPA COMER 500G","","793969221349",15900.0000,10192.8146,5707.1854,30,"192.168.123.231"
"023944","GEL DENTAL COLGATE 50G KIDS FRESA","200036750","7891024034095",15900.0000,8277.8417,7622.1583,30,"192.168.123.231"
"012067","MAQUINA VENUS 1U INTIMA","200027379","7500435120951",15900.0000,8075.6120,7824.3880,30,"192.168.123.231"
"009121","HIDRASOL 45 SUERO ORAL 500 UVA ICOM","100017075","7361819980062",15800.0000,11080.0000,4720.0000,30,"192.168.123.231"
"025954","AJI BUENSABOR 250G","","7709303560329",15800.0000,9442.5816,6357.4184,30,"192.168.123.231"
"021204","PIROXICAM 40G GEL VITALIS","100025044","7709141546004",15800.0000,8870.0000,6930.0000,30,"192.168.123.231"
"029577","LAP LIQ REY 1500ML","29577","7702166066243",15800.0000,8697.7700,7102.2300,30,"192.168.123.231"
"028491","FELIX 156G PATE PAVO HUMEDO","","50000290680",15750.0000,12362.4834,3387.5166,30,"192.168.123.231"
"000605","ACETATO ALUM PH4.5 120ML AG","100003830","7706569001351",15750.0000,4608.0000,11142.0000,30,"192.168.123.231"
"028492","FELIX 156G PATE ATUN HUMEDO","","50000290598",15600.0000,12478.4316,3121.5684,30,"192.168.123.231"
"021465","JABON LIQUIDO NOSOTRAS 200ML AGUA ROSAS INTIMO","200040471","7702026184445",15600.0000,11116.0000,4484.0000,30,"192.168.123.231"
"003106","CREMA SOPERA 83G 6P AJIACO DISX36U","","7702354110314",15600.0000,10926.0000,4674.0000,30,"192.168.123.231"
"029329","AVENA DARVIDA HOJ 250G CHOC CHIA QUIN","29329","7702020043229",15600.0000,10918.7068,4681.2932,30,"192.168.123.231"
"018185","COFFEE DELIGHT COLOMBINA BLANDO CAFE 50U","","7702011012302",15600.0000,10781.7906,4818.2094,30,"192.168.123.231"
"019831","JABON ANTISEF 100G FACIAL CARBON ACTIVADO","200039489","7704768003039",15600.0000,4542.0000,11058.0000,30,"192.168.123.231"
"005409","ENJUAGUE COLGATE 250ML KIDS ZERO","200019591","7891024136201",15500.0000,11144.0000,4356.0000,30,"192.168.123.231"
"022119","PAÑO BONBRIL 38X40CM MULTIUSO","","7702137302202",15500.0000,11106.2560,4393.7440,30,"192.168.123.231"
"029025","TOSH BARRA 150G CREMA DE MANI CAJA 6U","","7702007086553",15500.0000,10689.0000,4811.0000,30,"192.168.123.231"
"018978","LIMPIA PISO MI DIA 1LT","","7705946421553",15500.0000,10581.1288,4918.8712,30,"192.168.123.231"
"014811","ENERGIZANTE AMPER ENERGY 473ML ENERGY","14811","7702354953546",15500.0000,10090.0000,5410.0000,30,"192.168.123.231"
"021084","PASABOCAS MARGARITA 250G","","7702189033093",15500.0000,9965.6082,5534.3918,30,"192.168.123.231"
"028617","IBUPROFAR 800MG 10TAB ICOM CJAX60TAB","100028524","7703712080195",15500.0000,7019.0002,8480.9998,30,"192.168.123.231"
"021372","BOLSA IMPERSA KIT 51X71 3ROL BLANCA VERDE NEGRA","","7707299320170",15400.0000,12614.1474,2785.8526,30,"192.168.123.231"
"005285","RED BULL 250ML SURTIDO","","9002490100070",15400.0000,10735.2271,4664.7729,30,"192.168.123.231"
"020318","AGUA BRISA 1LT","","7702535013830",15400.0000,10377.4520,5022.5480,30,"192.168.123.231"
"022830","GOMAS GRISLY 70G CORAZON","","7702011123183",15400.0000,9380.2998,6019.7002,30,"192.168.123.231"
"030190","TE MRTE 1.5LT CERO","","7702090042795",15300.0000,10672.2804,4627.7196,30,"192.168.123.231"
"023766","PAPEL ZEUX 40MT ALUMINIO CAJA","","7703562004280",15300.0000,9931.9878,5368.0122,30,"192.168.123.231"
"028974","GESFLAMAR 7.5MG 10TAB ICOM","100028661","7709767332852",15300.0000,6126.0000,9174.0000,30,"192.168.123.231"
"029578","HUEVO VIGOR AAX30U","29578","7703039438136",15290.0000,0.0000,15290.0000,30,"192.168.123.231"
"031007","PASABOCAS SUPER RICAS 300G TODORI TRICOLO","","7702152152905",15200.0000,12255.0000,2945.0000,30,"192.168.123.231"
"006237","CREMA PONDS 45G FACIAL CLARANT B3 FPS30","200042621","7506306250901",15100.0000,11363.8022,3736.1978,30,"192.168.123.231"
"026782","CHOCOLATINA JUMBO 170G MANI 10U","","7702007080353",15100.0000,10083.0000,5017.0000,30,"192.168.123.231"
"025220","LIMPIADOR PONDS 50G FACIAL DIARIO","200042768","7702006301480",15000.0000,10723.0000,4277.0000,30,"192.168.123.231"
"030458","TOALLA MANO FAMILIA GREEN 24U","","7702026192235",15000.0000,10570.0000,4430.0000,30,"192.168.123.231"
"030314","VINAGRE BARY 500G BLANCO","","7702439004255",15000.0000,10342.8008,4657.1992,30,"192.168.123.231"
"022155","PONQUE MARINELA BIMBOLETE 55G VAINILLA 2U","","7705326012395",15000.0000,10318.8647,4681.1353,30,"192.168.123.231"
"004273","CHOMELOS COLOMBINA 30G MICKEY","","7702011213891",15000.0000,9418.2867,5581.7133,30,"192.168.123.231"
"015895","OFTALMOTRIMAX GOTAS FCO 5ML","100022919","7706309001030",15000.0000,7825.2300,7174.7700,30,"192.168.123.231"
"011608","BETAMETASONA 20G CREMA 0.05% AMERICAN GENERICS","100017970","7706569020321",15000.0000,7067.4800,7932.5200,30,"192.168.123.231"
"030784","RELAXMET PLUS 30TAB ICOM 3SBS","100028450","7704768002766",15000.0000,3965.3642,11034.6358,30,"192.168.123.231"
"016431","LIMPIA VIDRIO BINNER 500ML GT 500ML 4EN1","","7702155043774",14990.0000,10039.0000,4951.0000,30,"192.168.123.231"
"025849","ACEITUNA MONTICELLO 340G NEGRA","","7702085004128",14950.0000,10634.0000,4316.0000,30,"192.168.123.231"
"004733","LEGRIP 10TAB NS ICOM CJAX80TAB","100009991","7707200900170",14950.0000,3937.6400,11012.3600,30,"192.168.123.231"
"004018","AMPICILINA 1G 10TAB MK CJAX100TAB","100005744","7702057070595",14900.0000,11237.2690,3662.7310,30,"192.168.123.231"
"014576","JABON NEKO 125G BARRA BLANCO ANTIBACTERIAL 3U","200046053","7702031245308",14900.0000,11215.0000,3685.0000,30,"192.168.123.231"
"023642","CREMA SAVITAL 275ML PEINAR OLEO Y SABILA","200041360","7702006206044",14900.0000,10654.0000,4246.0000,30,"192.168.123.231"
"021815","TONING 946ML ALMENDRA ORIGINAL SIN AZUCAR","","7702622955128",14900.0000,10586.0000,4314.0000,30,"192.168.123.231"
"006866","VICERALGINA 10MG 10TAB CJAX20TAB","6866","7707019301007",14900.0000,10038.0000,4862.0000,30,"192.168.123.231"
"029011","JARRA KENDY 3.8LT MIXER RF-61491","","7703036614915",14900.0000,7736.2800,7163.7200,30,"192.168.123.231"
"012553","AZUCAR MANUELITA 200G FREE STEVIA","","7702406092681",14800.0000,12507.2620,2292.7380,30,"192.168.123.231"
"010618","YOGURT ALPINA ORIGINAL 200G","029860","7702001044122",14800.0000,10344.1792,4455.8208,30,"192.168.123.231"
"007027","SALSA AJO BARY 165G FRASCO","","7702439006815",14800.0000,10145.6099,4654.3901,30,"192.168.123.231"
"025953","ADOBO BUENSABOR 100G","","7709865693060",14800.0000,10088.6020,4711.3980,30,"192.168.123.231"
"013126","CEREZAS CORUÑA 125G","","7702312200019",14800.0000,9825.5823,4974.4177,30,"192.168.123.231"
"028584","MANI LA ESPECIAL 40G TAJIN","","7702007086188",14750.0000,10096.8824,4653.1176,30,"192.168.123.231"
"010054","AGUA H2OH 600ML","","7702090027884",14750.0000,9102.3724,5647.6276,30,"192.168.123.231"
"000346","MEZCLA ASIATICA BANDEJA","","346",14700.0000,20143.3302,-5443.3302,30,"192.168.123.231"
"030223","TAMPON NOSOTRAS 8U REGULAR CON APLICADOR","200016030","7702027435508",14700.0000,13651.0000,1049.0000,30,"192.168.123.231"
"003032","PROLECHE 380G ENTERA CJAX30","","7702130612414",14700.0000,12829.6941,1870.3059,30,"192.168.123.231"
"030809","LIMPIA PISO PINOLINA 2LT","","7702532430937",14700.0000,11938.0000,2762.0000,30,"192.168.123.231"
"004010","VINAGRE COSECHA 500ML","","7708566677645",14700.0000,10510.8585,4189.1415,30,"192.168.123.231"
"030159","CHOCOLATINA GOL 31G ORIGINAL 3U","29846","7702007089707",14700.0000,9579.0000,5121.0000,30,"192.168.123.231"
"029823","SAZONATODO MAGGI 50G DESMENUZADO","","7702024226604",14700.0000,9297.3495,5402.6505,30,"192.168.123.231"
"014224","SOPA MAGGI 52G FIDEOS DISX24U","","7702024015215",14630.0000,10024.8696,4605.1304,30,"192.168.123.231"
"030161","CHORIZO ZENU COCTEL SANTAROSANO 260G","","7701101363454",14600.0000,10386.0000,4214.0000,30,"192.168.123.231"
"015490","SMIRNOFF 250ML LATA","","5410316997980",14600.0000,10195.1600,4404.8400,30,"192.168.123.231"
"026484","NUCITA CARAMELO 250G MASTICABLE 50U","","7702011125811",14600.0000,9852.5424,4747.4576,30,"192.168.123.231"
"019840","SOLUCION MULTIPROPOSITO FAST CARE 60ML ICOM","200039329","7704768000717",14550.0000,8073.0000,6477.0000,30,"192.168.123.231"
"028868","ADVIL GRIPA MAX 2CAP CJAX40CAP","100028630","7707397792510",14500.0000,13271.0438,1228.9562,30,"192.168.123.231"
"000371","APRONAX 550MG 4TAB CJAX60TAB","100005036","7702123005513",14500.0000,12396.1584,2103.8416,30,"192.168.123.231"
"027692","PROTECTORES NOSOTRAS 80U DIARIOS LARGO","027692","7702027044090",14500.0000,12364.8000,2135.2000,30,"192.168.123.231"
"005051","CIGARRILLO MARLBORO 20U ROJO","","7702005002357",14500.0000,11676.5300,2823.4700,30,"192.168.123.231"
"007729","BOLSA HERMETICAS ZIPLOC 25U GUARDAR MEDIANAS","200035094","7501032990015",14500.0000,9937.3186,4562.6814,30,"192.168.123.231"
"022943","JABON JOHNSONS 3U 110G BABY ORIGINAL","200039961","7702031407263",14500.0000,9741.6270,4758.3730,30,"192.168.123.231"
"029741","BOLIGRAFO KIUT 0.7 MM RETRACTIL SURTIDO 4U","29770","7702111760899",14500.0000,4235.0000,10265.0000,30,"192.168.123.231"
"013897","WAFER NEST COCOSET 8U 368G","13897","7702024068310",14450.0000,10928.0000,3522.0000,30,"192.168.123.231"
"023551","CEPILLO DENTAL COLGATE TRIPLE ACCION BLANCURA MEDIO 2U","200040396","7509546069982",14450.0000,7665.5980,6784.4020,30,"192.168.123.231"
"031012","BANDEJA MEDIO POLLO FRIKO 650G APROX MARINADA 8U","25003","7700732001360",14400.0000,24220.0000,-9820.0000,30,"192.168.123.231"
"027870","SAL SUDESPENSA 250G HIMALAYA FINA","","7707309256093",14400.0000,12000.0000,2400.0000,30,"192.168.123.231"
"004170","CALDO MAGGI 88G GALLINA 8U CUBO DISX36U","","7702024027577",14400.0000,10835.7666,3564.2334,30,"192.168.123.231"
"002709","MAIZ PETO COORATIENDAS 500G","","7703672002886",14400.0000,10675.4400,3724.5600,30,"192.168.123.231"
"000413","ACETAMINOFEN 500MG 10TAB MK CJAX100TAB","100026287","7702057517298",14400.0000,10610.5600,3789.4400,30,"192.168.123.231"
"022794","JABON SUPERIEL 840G 3U CJAX16U","","7702310010474",14400.0000,10190.5298,4209.4702,30,"192.168.123.231"
"015172","SPRITE 1.5LT","","7702535011713",14400.0000,10165.0898,4234.9102,30,"192.168.123.231"
"004923","CLOROX 450ML ROPA COLOR CJAX24U","","7702137628654",14400.0000,10134.2129,4265.7871,30,"192.168.123.231"
"014886","TOALLA COCINA FAVORITA 90H 1ROLL","","7702120009569",14400.0000,10028.9046,4371.0954,30,"192.168.123.231"
"027738","MANI UVA SOLSEMILLA 450G","","7707332231210",14400.0000,9663.7794,4736.2206,30,"192.168.123.231"
"010640","VELA LUMINAR #5","","7709581601905",14400.0000,9578.3992,4821.6008,30,"192.168.123.231"
"018311","PAPEL ZEUX 8MT ALUMINIO CAJA","","7703562004167",14400.0000,9413.2392,4986.7608,30,"192.168.123.231"
"029126","BONBON BUM TAJIN 17G UND","29126","7702011166050",14400.0000,8391.6784,6008.3216,30,"192.168.123.231"
"029965","MELOXICAM 7.5MG 10TAB AMERICAN GENERICS","100012194","7706569020444",14400.0000,7757.0000,6643.0000,30,"192.168.123.231"
"026321","CREMA DENTAL ORAL-B 80ML GENGIVA DETOX","200043280","7500435201087",14300.0000,9319.4300,4980.5700,30,"192.168.123.231"
"030852","AGUA BRISA 280ML 12U","","7702535019092",14290.0000,11300.4133,2989.5867,30,"192.168.123.231"
"028141","QUESO DELVECCHIO 250G BLOQUE MOZZARELLA","","7702222000754",14200.0000,12000.0000,2200.0000,30,"192.168.123.231"
"014159","PAÑITOS POMYS 120U DESMAQUILLADORES RUEDITAS","200027851","7702026321475",14200.0000,10163.0000,4037.0000,30,"192.168.123.231"
"014441","MAIZ ZENU 241G","","7701101358139",14200.0000,9856.7000,4343.3000,30,"192.168.123.231"
"021565","MANI LA ESPECIAL 180G MIX PASA","","7702007065572",14200.0000,9413.5600,4786.4400,30,"192.168.123.231"
"023889","SABILA LA GRANJA 250G CRISTAL DOYPACK","","7708457996459",14100.0000,12859.5900,1240.4100,30,"192.168.123.231"
"027482","POSTA BAGRE SURTICARNES 600G","","7700210100936",14100.0000,11200.0000,2900.0000,30,"192.168.123.231"
"024968","PANCAKES AUNT-JEMIMA 550G AVENA","","7702193407316",14100.0000,10304.8200,3795.1800,30,"192.168.123.231"
"022938","JABON JOHNSONS 110G BABY ANTES DE DORMIR BARRA 3U","200040734","7702031407188",14100.0000,10064.7811,4035.2189,30,"192.168.123.231"
"012123","FRESCO HIT 1.5LT","","7702090041514",14100.0000,9873.6060,4226.3940,30,"192.168.123.231"
"020778","MIEL LA GRANJA 1LT","","7088546064499",14100.0000,9756.8212,4343.1788,30,"192.168.123.231"
"004000","TOMILLO REY 20G DISX12U","","7702175108439",14100.0000,9290.7276,4809.2724,30,"192.168.123.231"
"001862","PIROXICAN 20MG 10CAP MK","100005942","7702057075040",14100.0000,9260.3546,4839.6454,30,"192.168.123.231"
"029265","ROXIDIL 100ML GOTAS FRAM ICOM","100028675","7704768005378",14100.0000,5623.2500,8476.7500,30,"192.168.123.231"
"012255","CEPILLO DENTAL WHOLEFRESH TECK ICOM 2U","200027645","7704768004586",14050.0000,5089.5000,8960.5000,30,"192.168.123.231"
"030546","MUÑECA MACARRON 250G PACX24U","","7702020112161",14000.0000,17560.0000,-3560.0000,30,"192.168.123.231"
"026121","ADOBO BUENSABOR 250G","","7135792468042",14000.0000,9551.7180,4448.2820,30,"192.168.123.231"
"020562","PASABOCAS MARGARITA 105G","","7702189053848",14000.0000,9371.7800,4628.2200,30,"192.168.123.231"
"030317","FRESCO FRUTIÑO 10G DISX24U","","7702354960353",14000.0000,9100.0000,4900.0000,30,"192.168.123.231"
"029572","LIM FABULO DESIN 1LT","29572","7509546701554",14000.0000,7952.6880,6047.3120,30,"192.168.123.231"
"010266","DOLOFEN 500MG 1SBS 4TAB CJAX15SBS","100004832","7703153001377",14000.0000,6788.7464,7211.2536,30,"192.168.123.231"
"000510","MAREOL 4TAB CJAX72TAB","100006143","7702132004484",14000.0000,5832.9666,8167.0334,30,"192.168.123.231"
"001967","COLA Y POLA 330ML LATA PACX4S","","7702004016614",14000.0000,4380.0000,9620.0000,30,"192.168.123.231"
"006891","COLIDETOL 2TAB CAJA 200MG ICOM","100014946","7704768001806",14000.0000,3200.0440,10799.9560,30,"192.168.123.231"
"030794","GELATINA GELHADA 35G 4U","","7702014947250",13980.0000,10786.0000,3194.0000,30,"192.168.123.231"
"029868","MIEL EL PALMAR 150G","","606110358699",13950.0000,10000.0000,3950.0000,30,"192.168.123.231"
"004312","VASO TAMI 9.OZ 25U","","7702458001945",13950.0000,7396.7997,6553.2003,30,"192.168.123.231"
"029543","NOTAS ADHESIVAS OFFI-ESCO 76X76 6 COLORES 500U OE-375","29543","7708933770771",13950.0000,6890.7500,7059.2500,30,"192.168.123.231"
"024545","GELATINA FRUTIÑO 15G SIN SABOR 2SBS","","7702354413002",13930.0000,9699.8377,4230.1623,30,"192.168.123.231"
"021183","HALLS HIERBA BUENA 25G","","7702133815782",13930.0000,8711.3880,5218.6120,30,"192.168.123.231"
"026034","ADOBO BUENSABOR 500G","","7709940758523",13900.0000,11132.1800,2767.8200,30,"192.168.123.231"
"014924","KOTEX 16U EXTRA SUAVE NOCTURNAS","200031979","7702425805323",13900.0000,10086.7700,3813.2300,30,"192.168.123.231"
"028853","ESTROPAJO FREGONA EXFOLIACION MANOPLA 1U","028853","7702525000505",13900.0000,8531.0000,5369.0000,30,"192.168.123.231"
"023230","VITAMINA-C 100MG GOTAS FRAMBUESA ECAR","200015580","7702184020821",13850.0000,7569.0000,6281.0000,30,"192.168.123.231"
"028059","TERMOMETRO DIGITAL FAST CARE ICOM","200045614","7704768007143",13850.0000,6064.1071,7785.8929,30,"192.168.123.231"
"020215","LINAZA SOSE 200G MOLI ZIPER","20215","7707332230794",13800.0000,10440.9062,3359.0938,30,"192.168.123.231"
"027306","GALLETA COLOMBINA 180G 6U","","7702011271310",13800.0000,10425.0000,3375.0000,30,"192.168.123.231"
"002093","ESPONJILLON TOP 6U","","7702166012110",13800.0000,8992.6928,4807.3072,30,"192.168.123.231"
"000132","CALENDULA PAQUETE","","132",13800.0000,8578.0438,5221.9562,30,"192.168.123.231"
"018140","PAPEL HIGIENICO ROSAL 30MTS ULTRA CONFORT XXG 1U","","7702120010169",13800.0000,8483.0144,5316.9856,30,"192.168.123.231"
"025283","SAL REFISAL 500G PARR AHUM SALERO","25283","7703812411707",13700.0000,9784.8333,3915.1667,30,"192.168.123.231"
"003932","TRAPERO TASK # 24 380G ENCABADO","","7703147020582",13700.0000,9735.5180,3964.4820,30,"192.168.123.231"
"015822","DOLIVIUM FORTE 3CAP 1SBS 400MG ICOM CJAX16SBS","100022557","7704768002018",13700.0000,7113.7695,6586.2305,30,"192.168.123.231"
"018545","ESTOLAS 10TAB 1SBS 325MG ICOM CJAX10SBS","100024947","7704768001189",13700.0000,6362.6900,7337.3100,30,"192.168.123.231"
"020704","LIMPIA PISO MI DIA 1LT","","7700149144728",13600.0000,9929.3600,3670.6400,30,"192.168.123.231"
"026887","SUAVIZANTE ECOAZUL 1.6LT CUIDADO DOYPACK","","7702310046725",13600.0000,9714.0000,3886.0000,30,"192.168.123.231"
"029080","PASABOCAS YUPI 105G RIZADA","","7703133010184",13600.0000,9430.0000,4170.0000,30,"192.168.123.231"
"011758","HINDU TE VERDE 26G 20U","","7702746070042",13600.0000,9220.5000,4379.5000,30,"192.168.123.231"
"010979","HINDU INFUSION 20G 20U","","7702746090026",13600.0000,9212.2200,4387.7800,30,"192.168.123.231"
"021590","HINDU TE VERDE 26G 20U","","7702746073104",13600.0000,9137.1818,4462.8182,30,"192.168.123.231"
"023248","TRIDENT HIERBA BUENA SIN AZUCAR 5U","","7622201776572",13600.0000,8992.4380,4607.5620,30,"192.168.123.231"
"030480","COMPOTA SANJORGE 113G CJAX24U","200000173","7702014566031",13600.0000,8596.4159,5003.5841,30,"192.168.123.231"
"017515","BLOQUEADOR SUNDARK 10G FPS60 ADULTO 1U CJAX12U","200030615","7707016404954",13600.0000,7897.5224,5702.4776,30,"192.168.123.231"
"011839","AMITRIPTILINA 25MG 30TAB AMERICAN GENERICS CJAX30TAB","100014553","7706569021250",13600.0000,7418.0202,6181.9798,30,"192.168.123.231"
"023306","POWERADE 500ML","","7702535009994",13600.0000,6853.2326,6746.7674,30,"192.168.123.231"
"005809","DESODORANTE REXONA ROLL 50ML V8 MEN","200016770","78923454",13550.0000,7254.1127,6295.8873,30,"192.168.123.231"
"010935","VARSOL LA JOYA 1LT","","7702088902667",13500.0000,10687.8900,2812.1100,30,"192.168.123.231"
"005166","COLONIA ARRU RRU 60ML ORIGINAL ROSADA NIÑA","200023972","7702277677239",13500.0000,10270.1719,3229.8281,30,"192.168.123.231"
"024232","ACIDO BORICO 500G BSA POLVO DISANFER","200005982","7707145300608",13500.0000,9940.0000,3560.0000,30,"192.168.123.231"
"029885","NESTUM 200G TRIGO MIEL","200023131","7613033986628",13500.0000,9836.0000,3664.0000,30,"192.168.123.231"
"029623","TE SUNTEA 12G MANDA 2LT","29623","7702354955403",13500.0000,9450.0000,4050.0000,30,"192.168.123.231"
"005193","HINDU TE VERDE 26G 20U","","7702746070011",13500.0000,9282.2323,4217.7677,30,"192.168.123.231"
"028259","HINDU TE MATCHA INFUSION 26G 20U","","7702746079656",13500.0000,9137.9701,4362.0299,30,"192.168.123.231"
"022872","CHOMELOS COLOMBINA 32.2G FRESA","","7702011163707",13500.0000,9085.1623,4414.8377,30,"192.168.123.231"
"030955","AMBIENTADOR GLADE 70G GEL LEMON","200032613","7591005998285",13500.0000,8862.0000,4638.0000,30,"192.168.123.231"
"002415","FOSFOROS SOL 20U CJAX50U","","7707015502903",13500.0000,8702.2504,4797.7496,30,"192.168.123.231"
"022715","CERVEZA AGUILA 269ML LIGHT LATA 6U PACX4S","","7702004002822",13500.0000,8019.1700,5480.8300,30,"192.168.123.231"
"005606","CREMA SEDAL 300ML PEINAR RIZOS OBEDIENTES","200015528","7501056340131",13450.0000,12258.8426,1191.1574,30,"192.168.123.231"
"002410","BOCANO TUMES 5U","","7707221760081",13400.0000,10599.3892,2800.6108,30,"192.168.123.231"
"020719","SUAVIZANTE DERSA 1.5LT","","7702166051263",13300.0000,9406.2525,3893.7475,30,"192.168.123.231"
"003964","TRAPERO TASK # 20 ENCABADO","","7703147101052",13300.0000,9255.4100,4044.5900,30,"192.168.123.231"
"030144","BROWNIE BROWN MINIX 220G 10U","","7705326079084",13300.0000,8925.4200,4374.5800,30,"192.168.123.231"
"026701","BOCANO MANJAR BOCADITOS MORA 320G 20U","","7708994109510",13250.0000,10592.2400,2657.7600,30,"192.168.123.231"
"025193","COCA COLA 269ML LATA","160029","7702535005354",13200.0000,10511.6466,2688.3534,30,"192.168.123.231"
"014442","SUAVITEL 430ML DOYPACK CJAX12U","","7702010282485",13200.0000,9402.5624,3797.4376,30,"192.168.123.231"
"027372","AGUA MICELAR GARNIER 100ML VITAMINA C","200044340","7899706187732",13200.0000,9348.0000,3852.0000,30,"192.168.123.231"
"018189","TRIDENT SANDIA 18U","","7506105606084",13200.0000,8823.4800,4376.5200,30,"192.168.123.231"
"029340","ADERE GOURME 250G CESAR ESPE NATU","29340","7702109757399",13200.0000,7585.2025,5614.7975,30,"192.168.123.231"
"030835","ARANDANOS DISPRONAT 100 DESHIDRATADOS BOLSA","","7703080865134",13200.0000,6508.5200,6691.4800,30,"192.168.123.231"
"018990","TRIDENT MORA 30G 18U","","7622201760397",13200.0000,5882.3223,7317.6777,30,"192.168.123.231"
"013924","CORTISOLONA CREMA 1% TBO 20G","013924","7707019413625",13200.0000,5397.7500,7802.2500,30,"192.168.123.231"
"022275","DETERGENTE ARIEL 1KG REV ITA COLOR CJAX14U","","7500435149563",13100.0000,9251.0382,3848.9618,30,"192.168.123.231"
"021846","ARENA FELIGATO 4KL","","2222070752520",13100.0000,8130.0000,4970.0000,30,"192.168.123.231"
"024971","NECTAR CALIFORNIA 900ML BOTELLA","","7702617021418",13000.0000,10196.0000,2804.0000,30,"192.168.123.231"
