id_product_erp,id_product_mariadb,nombre_prestashop,nombre_erp,referencia,ean13,codigo_match,grupo_erp_nivel_1,grupo_erp_nivel_2,grupo_erp_nivel_4,grupo_erp_nivel_6,grupo_erp_nivel_7,grupo_prestashop,subgrupo_prestashop,unidad_erp,unidad_mariadb_inferida,factor_conversion_precio,inventario_erp_192_168_0_231,inventario_para_mariadb,inventario_mariadb,pendiente,final_sync,precio_mariadb,precio_erp,precio_para_mariadb,pum_fuente,pum_unidad,pum_ratio,pum_precio_unitario,otras_listas_precios_erp,servidor_sync,fecha_ultima_compra_erp,cantidad_ultima_compra_erp,valor_ultima_compra_erp,accion
"000808",4517,"Kenacort-A Bristol 10mg 5ml","KENACORT A.I.A. 10 MG/ML 1 AMP DESCO","808","8027950200245","8027950200245","60 MEDICAMENTOS","6001 MEDICAMENTOS COMERCIAL","MERK MERCK","DROGU DROGUERIA","PODR PORTAFOLIO DROGUERIA","Droguería","","UND","UND",1.000000,0,0,0,0,0,41700.00,41700.00,41700.00,"INFERIDO_NOMBRE","Mililitro",5.000000,8340.000000,"Lista 1: 41700.00000000",192.168.0.231,"","","",ACTUALIZAR_PUM
"017692",4519,"Keppra gsk 30 Tabletas 500mg","KEPRA 500MG CJAX30TAB","17692","7707172689370","7707172689370","60 MEDICAMENTOS","6001 MEDICAMENTOS COMERCIAL","GLAX GLAXO","DROGU DROGUERIA","PODR PORTAFOLIO DROGUERIA","Droguería","","CJA","CJA",1.000000,8,8,8,0,8,43600.00,43600.00,43600.00,"PRESTASHOP_EXISTENTE","Tabletas",30.000000,1453.333333,"Lista 1: 43600.00000000",192.168.0.231,"2026-05-28","2.00000000","37071.0000",ACTUALIZAR_PUM
"000977",4520,"Ketoprofeno Genfar Fracción 10 Tabletas 100mg","KETOPROFENO 100MG 10TAB GENFAR CJAX30TAB","977","7702605101801","7702605101801","60 MEDICAMENTOS","6002 MEDICAMENTOS GENERICOS","GENF GENFAR","DROGU DROGUERIA","PODD PORTAFOLIO DROGUERIA DESCODIFICADO","Droguería","","CJA","CJA",1.000000,0,0,0,0,0,37350.00,37350.00,37350.00,"PRESTASHOP_EXISTENTE","Tabletas",10.000000,3735.000000,"Lista 1: 37350.00000000",192.168.0.231,"2026-04-27","1.00000000","24922.0000",ACTUALIZAR_PUM
"000957",4521,"Ketoprofeno Gel Genfar 2.5% 60gr","KETOPROFENO 60G GEL GENFAR","957","7702605102297","7702605102297","60 MEDICAMENTOS","6002 MEDICAMENTOS GENERICOS","GENF GENFAR","DROGU DROGUERIA","PODR PORTAFOLIO DROGUERIA","Droguería","","UND","UND",1.000000,2,2,2,0,2,42200.00,42200.00,42200.00,"INFERIDO_NOMBRE","Gramo",60.000000,703.333333,"Lista 1: 42200.00000000",192.168.0.231,"2026-05-26","1.00000000","27443.0000",ACTUALIZAR_PUM
"015475",4523,"Ketotifeno Recipe 30 Tabletas 1mg","KETOTIFENO 1MG 30TAB BUSSIE","15475","7702195051814","7702195051814","60 MEDICAMENTOS","6002 MEDICAMENTOS GENERICOS","LBSS LAB BUSSIE","DROGU DROGUERIA","PODD PORTAFOLIO DROGUERIA DESCODIFICADO","Droguería","","CJA","CJA",1.000000,0,0,0,0,0,8600.00,8600.00,8600.00,"PRESTASHOP_EXISTENTE","Tabletas",43.159701,199.259953,"Lista 1: 8600.00000000",192.168.0.231,"","","",ACTUALIZAR_PUM
"009386",4526,"Lansoprazol La Santé 28 Cápsulas 30mg","LANSOPRAZOL 30MG 28CAP LASANTE","9386","7703763730131","7703763730131","60 MEDICAMENTOS","6002 MEDICAMENTOS GENERICOS","LASA LASANTE","DROGU DROGUERIA","PODD PORTAFOLIO DROGUERIA DESCODIFICADO","Droguería","","CJA","CJA",1.000000,1,1,1,0,1,33700.00,33700.00,33700.00,"PRESTASHOP_EXISTENTE","Cápsula",28.000000,1203.571429,"Lista 1: 33700.00000000",192.168.0.231,"2026-05-21","3.00000000","18602.0000",ACTUALIZAR_PUM
"004623",4528,"Lansoprazol Mk 7 Cápsulas 30mg","LANSOPRAZOL 30MG 7CAP MK","4623","7702057073893","7702057073893","60 MEDICAMENTOS","6002 MEDICAMENTOS GENERICOS","TEMK TECNOQUIMICAS GEN MK","DROGU DROGUERIA","PODR PORTAFOLIO DROGUERIA","Droguería","","CJA","CJA",1.000000,6,6,6,0,6,11900.00,11900.00,11900.00,"PRESTASHOP_EXISTENTE","Cápsula",7.000000,1700.000000,"Lista 1: 11900.00000000",192.168.0.231,"2026-05-19","3.00000000","8253.0000",ACTUALIZAR_PUM
"010249",4529,"Levocetirizina 10 Tabletas 5mg","LEVOCETIRIZINA 5MG 10TAB PROCAPS","10249","7703153020255","7703153020255","60 MEDICAMENTOS","6002 MEDICAMENTOS GENERICOS","PROC PROCAPS","DROGU DROGUERIA","PODD PORTAFOLIO DROGUERIA DESCODIFICADO","Droguería","","CJA","CJA",1.000000,0,0,0,0,0,20300.00,20300.00,20300.00,"PRESTASHOP_EXISTENTE","Tabletas",10.000000,2030.000000,"Lista 1: 20300.00000000",192.168.0.231,"","","",ACTUALIZAR_PUM
"001063",4531,"Levopront Jarabe Bagó 120ml","LEVOPRONT FCO 120ML","1063","4029733000633","4029733000633","60 MEDICAMENTOS","6001 MEDICAMENTOS COMERCIAL","LBGO LAB BAGO","DROGU DROGUERIA","PODD PORTAFOLIO DROGUERIA DESCODIFICADO","Droguería","","FCO","FCO",1.000000,0,0,0,0,0,81000.00,81000.00,81000.00,"INFERIDO_NOMBRE","Mililitro",120.000000,675.000000,"Lista 1: 81000.00000000",192.168.0.231,"2026-04-27","1.00000000","68875.0000",ACTUALIZAR_PUM
"011675",4533,"Levotiroxina Sódica 30 Tabletas 100mcg","LEVOTIROXINA 100MG 30TAB PROCAPS","11675","7703153021696","7703153021696","60 MEDICAMENTOS","6002 MEDICAMENTOS GENERICOS","PROC PROCAPS","DROGU DROGUERIA","PODR PORTAFOLIO DROGUERIA","Droguería","","UND","UND",1.000000,8,8,8,0,8,16900.00,16900.00,16900.00,"PRESTASHOP_EXISTENTE","Tabletas",30.000000,563.333333,"Lista 1: 16900.00000000",192.168.0.231,"2026-06-15","4.00000000","12180.0000",ACTUALIZAR_PUM
"008903",4535,"Levotiroxina Sódica 30 Tabletas 50mcg","LEVOTIROXINA 50MG 30TAB PROCAPS","8903","7703153021672","7703153021672","60 MEDICAMENTOS","6002 MEDICAMENTOS GENERICOS","PROC PROCAPS","DROGU DROGUERIA","PODR PORTAFOLIO DROGUERIA","Droguería","","CJA","CJA",1.000000,2,2,2,0,2,14700.00,14700.00,14700.00,"PRESTASHOP_EXISTENTE","Tabletas",30.000000,490.000000,"Lista 1: 14700.00000000",192.168.0.231,"2026-05-21","12.00000000","10734.0000",ACTUALIZAR_PUM
"000308",4539,"Lincocin Pfizer Fracción 1 Ampolla 600mg","LINCOCIN 600MG 1AMP CJAX5AMP","308","7703283406103","7703283406103","60 MEDICAMENTOS","6001 MEDICAMENTOS COMERCIAL","PFIZ PFIZER","DROGU DROGUERIA","PODD PORTAFOLIO DROGUERIA DESCODIFICADO","Droguería","","CJA","CJA",1.000000,0,0,0,0,0,117500.00,117500.00,117500.00,"PRESTASHOP_EXISTENTE","Ampolla",1.000000,117500.000000,"Lista 1: 117500.00000000",192.168.0.231,"","","",ACTUALIZAR_PUM
"019949",4542,"Lipostan Labinco x30 Tabletas x20mg","LIPOSTAN 20MG CJAX30TAB","19949","7707177972354","7707177972354","60 MEDICAMENTOS","6001 MEDICAMENTOS COMERCIAL","LABI LAB INTERNACIONAL COL","DROGU DROGUERIA","PODR PORTAFOLIO DROGUERIA","Droguería","","CJA","CJA",1.000000,12,12,12,0,12,14950.00,14950.00,14950.00,"PRESTASHOP_EXISTENTE","Tabletas",38.033333,393.076252,"Lista 1: 14950.00000000",192.168.0.231,"2026-06-16","4.00000000","10503.0000",ACTUALIZAR_PUM
"001850",4545,"Loperamida HCI Mk 6 Tabletas 2mg","LOPERAMIDA 2MG 6TAB MK","1850","7702057073985","7702057073985","60 MEDICAMENTOS","6002 MEDICAMENTOS GENERICOS","TEMK TECNOQUIMICAS GEN MK","DROGU DROGUERIA","PODD PORTAFOLIO DROGUERIA DESCODIFICADO","Droguería","","CJA","CJA",1.000000,3,3,3,0,3,13450.00,13450.00,13450.00,"PRESTASHOP_EXISTENTE","Tabletas",6.000000,2241.666667,"Lista 1: 13450.00000000",192.168.0.231,"2026-05-28","2.00000000","8433.0000",ACTUALIZAR_PUM
"001851",4548,"Loratadina Mk 10 Tabletas 10mg","LORATADINA 10MG 10TAB MK","1851","7702057074005","7702057074005","60 MEDICAMENTOS","6002 MEDICAMENTOS GENERICOS","TEMK TECNOQUIMICAS GEN MK","DROGU DROGUERIA","PODR PORTAFOLIO DROGUERIA","Droguería","","CJA","CJA",1.000000,3,3,3,0,3,6000.00,6000.00,6000.00,"PRESTASHOP_EXISTENTE","Tabletas",10.000000,600.000000,"Lista 1: 6000.00000000",192.168.0.231,"2026-06-09","2.00000000","4189.0000",ACTUALIZAR_PUM
"010379",4549,"Loratadina AG 20 Tabletas 10mg","LORATADINA 10MG 20TAB AMERICAN GENERICS","10379","7706569000415","7706569000415","60 MEDICAMENTOS","6002 MEDICAMENTOS GENERICOS","LAFR LAFRANCOL","DROGU DROGUERIA","PLAB PLAN B","Droguería","","CJA","CJA",1.000000,21,21,22,0,21,11000.00,11000.00,11000.00,"PRESTASHOP_EXISTENTE","Tabletas",20.000000,550.000000,"Lista 1: 11000.00000000",192.168.0.231,"2026-06-12","3.00000000","4601.0000",ACTUALIZAR_STOCK_PUM
"017441",4551,"Losan Icom 30 Tabletas 50mg","LOSAN 50MG ICOM CJAX30TAB","17441","7704768005132","7704768005132","60 MEDICAMENTOS","6001 MEDICAMENTOS COMERCIAL","ICOM ICOM","DROGU DROGUERIA","PLES PLAN ESTRELLA","Droguería","","CJA","CJA",1.000000,24,24,25,0,24,19900.00,19900.00,19900.00,"PRESTASHOP_EXISTENTE","Tabletas",30.000000,663.333333,"Lista 1: 19900.00000000",192.168.0.231,"2026-06-15","3.00000000","6776.0000",ACTUALIZAR_STOCK_PUM
"009524",4556,"Losartán AG 30 Tabletas 50mg","LOSARTAN 50MG 30TAB AMERICAN GENERICS","9524","7706569021618","7706569021618","60 MEDICAMENTOS","6002 MEDICAMENTOS GENERICOS","LAFR LAFRANCOL","DROGU DROGUERIA","PLAB PLAN B","Droguería","","CJA","CJA",1.000000,208,208,209,0,208,12450.00,12450.00,12450.00,"PRESTASHOP_EXISTENTE","Tabletas",30.000000,415.000000,"Lista 1: 12450.00000000",192.168.0.231,"2026-06-17","13.00000000","7864.0000",ACTUALIZAR_STOCK_PUM
"000947",4557,"Losartán Genfar 30 Tabletas 50mg","LOSARTAN 50MG 30TAB GENFAR","947","7702605103232","7702605103232","60 MEDICAMENTOS","6002 MEDICAMENTOS GENERICOS","GENF GENFAR","DROGU DROGUERIA","PODR PORTAFOLIO DROGUERIA","Droguería","","CJA","CJA",1.000000,9,9,9,0,9,12050.00,12050.00,12050.00,"PRESTASHOP_EXISTENTE","Tabletas",30.000000,401.666667,"Lista 1: 12050.00000000",192.168.0.231,"2026-06-01","4.00000000","9648.0000",ACTUALIZAR_PUM
"019612",4558,"Losartán Mk 30 Tabletas 50mg","LOSARTAN 50MG 30TAB MK","19612","7702057710163","19612","60 MEDICAMENTOS","6002 MEDICAMENTOS GENERICOS","TEMK TECNOQUIMICAS GEN MK","DROGU DROGUERIA","PODR PORTAFOLIO DROGUERIA","Droguería","","CJA","CJA",1.000000,5,5,5,0,5,30400.00,30400.00,30400.00,"PRESTASHOP_EXISTENTE","Tabletas",30.000000,1013.333333,"Lista 1: 30400.00000000",192.168.0.231,"2026-06-09","4.00000000","24318.0000",ACTUALIZAR_PUM
"012500",4559,"Losartan + Hidroclorotiazida Ecar 30 Tabletas","LOSARTAN-HCT 50MG 30TAB ECAR","12500","7702184011058","12500","60 MEDICAMENTOS","6002 MEDICAMENTOS GENERICOS","ECAR LAB ECAR","DROGU DROGUERIA","PODR PORTAFOLIO DROGUERIA","Droguería","","CJA","CJA",1.000000,5,5,5,0,5,37400.00,37400.00,37400.00,"PRESTASHOP_EXISTENTE","Tabletas",30.000000,1246.666667,"Lista 1: 37400.00000000",192.168.0.231,"2026-06-01","4.00000000","29925.0000",ACTUALIZAR_PUM
"006618",4560,"Lostin Icom 20 Tabletas 20mg","LOSTIN 20TAB CAJA 20MG ICOM","6618","7704768001844","7704768001844","60 MEDICAMENTOS","6001 MEDICAMENTOS COMERCIAL","ICOM ICOM","DROGU DROGUERIA","PLES PLAN ESTRELLA","Droguería","","CJA","CJA",1.000000,1,1,1,0,1,19850.00,19850.00,19850.00,"PLANILLA_PUM","Gramo",20.000000,992.500000,"Lista 1: 19850.00000000",192.168.0.231,"","","",SIN_CAMBIO
"000627",4563,"Luz Zul Solución Oftálmica 7ml","LUZ-ZUL FCO 7ML","627","77011121","77011121","60 MEDICAMENTOS","6001 MEDICAMENTOS COMERCIAL","LUZZ LUZ ZUL SAS","DROGU DROGUERIA","PODR PORTAFOLIO DROGUERIA","Droguería","","UND","UND",1.000000,6,6,6,0,6,20050.00,20050.00,20050.00,"INFERIDO_NOMBRE","Mililitro",7.000000,2864.285714,"Lista 1: 20050.00000000",192.168.0.231,"2026-06-04","2.00000000","17022.0000",ACTUALIZAR_PUM
"014925",4564,"Lyrica Pfizer 30 Cápsulas 25mg","LYRICA 25MG CJAX30CAP","14925","7703283404024","7703283404024","60 MEDICAMENTOS","6001 MEDICAMENTOS COMERCIAL","PFIZ PFIZER","DROGU DROGUERIA","PODR PORTAFOLIO DROGUERIA","Droguería","","CJA","CJA",1.000000,6,6,6,0,6,19950.00,19950.00,19950.00,"PRESTASHOP_EXISTENTE","Cápsula",30.000000,665.000000,"Lista 1: 19950.00000000",192.168.0.231,"2026-06-19","2.00000000","16576.0000",ACTUALIZAR_PUM
"016096",4565,"Lyrica Pfizer 30 Cápsulas 50mg","LYRICA 50MG CJAX30CAP","16096","7703283404529","7703283404529","60 MEDICAMENTOS","6001 MEDICAMENTOS COMERCIAL","PFIZ PFIZER","DROGU DROGUERIA","PODR PORTAFOLIO DROGUERIA","Droguería","","CJA","CJA",1.000000,4,4,4,0,4,39000.00,39000.00,39000.00,"PRESTASHOP_EXISTENTE","Cápsula",30.000000,1300.000000,"Lista 1: 39000.00000000",192.168.0.231,"2026-06-16","4.00000000","33151.0000",ACTUALIZAR_PUM
"014557",4567,"Lyrica Pfizer 30 Cápsulas 75mg","LYRICA 75MG CJAX30CAP","14557","7703283404659","7703283404659","60 MEDICAMENTOS","6001 MEDICAMENTOS COMERCIAL","PFIZ PFIZER","DROGU DROGUERIA","PODR PORTAFOLIO DROGUERIA","Droguería","","CJA","CJA",1.000000,7,7,7,0,7,58050.00,58050.00,58050.00,"PRESTASHOP_EXISTENTE","Cápsula",30.000000,1935.000000,"Lista 1: 58050.00000000",192.168.0.231,"2026-06-16","6.00000000","27126.0000",ACTUALIZAR_PUM
"000575",4570,"Maxitrol Alcon 5ml","MAXITROL SUSPENSION 5 ML PN","575","7612797426555","7612797426555","60 MEDICAMENTOS","6001 MEDICAMENTOS COMERCIAL","LBSS LAB BUSSIE","DROGU DROGUERIA","PODD PORTAFOLIO DROGUERIA DESCODIFICADO","Droguería","","FCO","FCO",1.000000,0,0,0,0,0,55600.00,55600.00,55600.00,"INFERIDO_NOMBRE","Mililitro",5.000000,11120.000000,"Lista 1: 55600.00000000",192.168.0.231,"","","",ACTUALIZAR_PUM
"001396",4572,"Medrol Pfizer 30 Tabletas 4mg","MEDROL 4MG 30TAB","1396","300090056247","300090056247","60 MEDICAMENTOS","6001 MEDICAMENTOS COMERCIAL","PFIZ PFIZER","DROGU DROGUERIA","PODR PORTAFOLIO DROGUERIA","Droguería","","CJA","CJA",1.000000,0,0,0,0,0,59950.00,59950.00,59950.00,"PRESTASHOP_EXISTENTE","Tabletas",30.000000,1998.333333,"Lista 1: 59950.00000000",192.168.0.231,"","","",ACTUALIZAR_PUM
"008012",4573,"Medrol Pfizer Fracción 10 Tabletas 4mg","MEDROL 4MG 10TAB CJAX50TAB","8012","7703283401566","7703283401566","60 MEDICAMENTOS","6001 MEDICAMENTOS COMERCIAL","PFIZ PFIZER","DROGU DROGUERIA","PODD PORTAFOLIO DROGUERIA DESCODIFICADO","Droguería","","CJA","CJA",1.000000,0,0,0,0,0,91550.00,91550.00,91550.00,"PLANILLA_PUM","Gramo",4.000000,22887.500000,"Lista 1: 91550.00000000",192.168.0.231,"","","",SIN_CAMBIO
"008846",4576,"Meloxican Vitalis 1 Ampolla 15mg 1.5ml","MELOXICAM 15MG AMPOLLA VITALIS","8846","7709990751963","7709990751963","60 MEDICAMENTOS","6002 MEDICAMENTOS GENERICOS","VITA VITALIS","DROGU DROGUERIA","PODD PORTAFOLIO DROGUERIA DESCODIFICADO","Droguería","","CJA","CJA",1.000000,0,0,0,0,0,8200.00,8200.00,8200.00,"INFERIDO_NOMBRE","Mililitro",1.500000,5466.666667,"Lista 1: 8200.00000000",192.168.0.231,"","","",ACTUALIZAR_PUM
"006920",4579,"Haloperidol Huma 20ml","HALOPERIDOL 20ML GOTAS HUMAX","6920","7707288820568","7707288820568","60 MEDICAMENTOS","6002 MEDICAMENTOS GENERICOS","HUMX HUMAX FARMACEUTICA","DROGU DROGUERIA","PODD PORTAFOLIO DROGUERIA DESCODIFICADO","Droguería","","FCO","FCO",1.000000,1,1,1,0,1,10400.00,10400.00,10400.00,"PLANILLA_PUM","Mililitro",20.000000,520.000000,"Lista 1: 10400.00000000",192.168.0.231,"2026-06-05","1.00000000","7856.0000",SIN_CAMBIO
"014221",4582,"Goutex Procaps 30 Cápsulas 80mg","GOUTEX 80MG CJAX30CAP","14221","7703153027841","7703153027841","60 MEDICAMENTOS","6001 MEDICAMENTOS COMERCIAL","PROC PROCAPS","DROGU DROGUERIA","PODD PORTAFOLIO DROGUERIA DESCODIFICADO","Droguería","","CJA","CJA",1.000000,0,0,0,0,0,138950.00,138950.00,138950.00,"PRESTASHOP_EXISTENTE","Cápsula",40.457025,3434.508593,"Lista 1: 138950.00000000",192.168.0.231,"","","",ACTUALIZAR_PUM
"016875",4583,"Gripp-Heel 50 Tabletas","GRIPP HEEL FCOX50TAB","16875","7707336720789","7707336720789","60 MEDICAMENTOS","6001 MEDICAMENTOS COMERCIAL","HEEL HEEL","DROGU DROGUERIA","PODD PORTAFOLIO DROGUERIA DESCODIFICADO","Droguería","","FCO","FCO",1.000000,1,1,1,0,1,60900.00,60900.00,60900.00,"PRESTASHOP_EXISTENTE","Tabletas",66.574104,914.770103,"Lista 1: 60900.00000000",192.168.0.231,"2026-05-29","1.00000000","51756.0000",ACTUALIZAR_PUM
"020748",4587,"Acetaminofén Jarabe Sabor Cereza 120mL 150mg","ACIDO FUSIDICO 15G CREMA 0,02 VITALIS","20748","7703038067269","7703038067269","60 MEDICAMENTOS","6002 MEDICAMENTOS GENERICOS","VITA VITALIS","DROGU DROGUERIA","PODD PORTAFOLIO DROGUERIA DESCODIFICADO","Droguería","","FCO","FCO",1.000000,2,2,3,0,2,6300.00,6300.00,6300.00,"PLANILLA_PUM","Mililitro",270.000000,23.333333,"Lista 1: 6300.00000000",192.168.0.231,"2026-05-16","6.00000000","4109.0000",ACTUALIZAR_STOCK
"010520",4588,"Acetaminofén Jarabe AG Cereza X90ml","ACETAMINOFEN 150MG JARABE AMERICAN GENERICS","10520","7706569001436","7706569001436","60 MEDICAMENTOS","6002 MEDICAMENTOS GENERICOS","LAFR LAFRANCOL","DROGU DROGUERIA","PLAB PLAN B","Droguería","","FCO","FCO",1.000000,14,14,14,0,14,13400.00,13400.00,13400.00,"PLANILLA_PUM","Mililitro",90.000000,148.888889,"Lista 1: 13400.00000000",192.168.0.231,"2026-06-16","4.00000000","3715.0000",SIN_CAMBIO
"020330",4591,"Advil Gripa 10 Cápsulas","ADVIL GRIPA 10CAP","20330","7702132010959","7702132010959","60 MEDICAMENTOS","6004 OTC","PFIZ PFIZER","DROGU DROGUERIA","PODD PORTAFOLIO DROGUERIA DESCODIFICADO","Droguería","","CJA","CJA",1.000000,5,5,5,0,5,23900.00,23900.00,23900.00,"PRESTASHOP_EXISTENTE","Cápsula",11.900000,2008.403361,"Lista 1: 23900.00000000",192.168.0.231,"2026-05-25","3.00000000","21363.0000",ACTUALIZAR_PUM
"014559",4595,"Dolex ActivGel 24 Cápsulas","DOLEX ACTIV 24CAP","14559","7703363006100","7703363006100","60 MEDICAMENTOS","6004 OTC","HALE HALEON COLOMBIA","DROGU DROGUERIA","PODD PORTAFOLIO DROGUERIA DESCODIFICADO","Droguería","","FCO","FCO",1.000000,5,5,5,0,5,43700.00,43700.00,43700.00,"PRESTASHOP_EXISTENTE","Cápsula",24.000000,1820.833333,"Lista 1: 43700.00000000",192.168.0.231,"2026-06-10","2.00000000","36708.0000",ACTUALIZAR_PUM
"007402",4598,"Dolivium Niños Icom 120ml","DOLIVIUM SUSPENSION 120ML ICOM","7402","7704768003817","7704768003817","60 MEDICAMENTOS","6001 MEDICAMENTOS COMERCIAL","ICOM ICOM","DROGU DROGUERIA","PLES PLAN ESTRELLA","Droguería","","FCO","FCO",1.000000,7,7,10,0,7,22100.00,22100.00,22100.00,"PLANILLA_PUM","Mililitro",120.000000,184.166667,"Lista 1: 22100.00000000",192.168.0.231,"2026-06-19","3.00000000","8672.0000",ACTUALIZAR_STOCK
"021403",4604,"Cafiaspirina Bayer Fracción 4 Tabletas","CAFIASPIRINA FORT 650MG 4TAB CJAX36TAB","21403","7702123012214","7702123012214","60 MEDICAMENTOS","6001 MEDICAMENTOS COMERCIAL","BAYE BAYER","DROGU DROGUERIA","PODD PORTAFOLIO DROGUERIA DESCODIFICADO","Droguería","","CJA","CJA",1.000000,0,0,0,0,0,48600.00,48600.00,48600.00,"PRESTASHOP_EXISTENTE","Tabletas",4.760000,10210.084034,"Lista 1: 48600.00000000",192.168.0.231,"","","",ACTUALIZAR_PUM
"017177",4605,"Acetaminofén Codeína Fosfato AG 10 Tabletas","ACETAMINOFEN/CODEINA 325MG/30MG 10TAB AMERICAN GENERICS","17177","7706569022905","7706569022905","60 MEDICAMENTOS","6002 MEDICAMENTOS GENERICOS","LAFR LAFRANCOL","DROGU DROGUERIA","PODR PORTAFOLIO DROGUERIA","Droguería","","CJA","CJA",1.000000,3,3,3,0,3,20800.00,20800.00,20800.00,"PRESTASHOP_EXISTENTE","Tabletas",14.095833,1475.613396,"Lista 1: 20800.00000000",192.168.0.231,"2026-06-09","3.00000000","10706.0000",ACTUALIZAR_PUM
"015708",4606,"Acetaminofén/Fosfato de Codeina Genfar Fracción 10 Tab 325mg","ACETAMINOFEN/CODEINA 325MG/30MG 10TAB GENFAR","15708","7705959884413","7705959884413","60 MEDICAMENTOS","6002 MEDICAMENTOS GENERICOS","GENF GENFAR","DROGU DROGUERIA","PODR PORTAFOLIO DROGUERIA","Droguería","","CJA","CJA",1.000000,2,2,2,0,2,17250.00,17250.00,17250.00,"PRESTASHOP_EXISTENTE","Tabletas",11.900000,1449.579832,"Lista 1: 17250.00000000",192.168.0.231,"2026-06-11","2.00000000","9506.0000",ACTUALIZAR_PUM
"011819",4608,"Acetaminofén Icom Fracción X10 Tabletas X500mg","ACETAMINOFEN 500MG 10TAB ICOM CJAX100TAB","11819","7704768005163","7704768005163","60 MEDICAMENTOS","6002 MEDICAMENTOS GENERICOS","ICOM ICOM","DROGU DROGUERIA","PLAB PLAN B","Droguería","","CJA","CJA",1.000000,0,0,0,0,0,20000.00,20000.00,20000.00,"PRESTASHOP_EXISTENTE","Tabletas",11.900000,1680.672269,"Lista 1: 20000.00000000",192.168.0.231,"","","",ACTUALIZAR_PUM
"015516",4609,"Acetaminofén Genfar 30 Tabletas 325mg","ACETAMINOFEN 325MG 30TAB GENFAR","15516","7705959884420","7705959884420","60 MEDICAMENTOS","6002 MEDICAMENTOS GENERICOS","GENF GENFAR","DROGU DROGUERIA","PODR PORTAFOLIO DROGUERIA","Droguería","","CJA","CJA",1.000000,1,1,1,0,1,48600.00,48600.00,48600.00,"PRESTASHOP_EXISTENTE","Tabletas",35.700000,1361.344538,"Lista 1: 48600.00000000",192.168.0.231,"2026-06-11","1.00000000","26842.0000",ACTUALIZAR_PUM
"020243",4610,"Ibuflash Migran Mk 8 Cápsulas","IBUFLASH MIGRAÑA 400/250/65 CJAX8CAP","20243","7702057696092","7702057696092","60 MEDICAMENTOS","6001 MEDICAMENTOS COMERCIAL","TEMK TECNOQUIMICAS GEN MK","DROGU DROGUERIA","PODR PORTAFOLIO DROGUERIA","Droguería","","CJA","CJA",1.000000,3,3,3,0,3,16900.00,16900.00,16900.00,"PRESTASHOP_EXISTENTE","Cápsula",9.520000,1775.210084,"Lista 1: 16900.00000000",192.168.0.231,"2026-06-15","2.00000000","14384.0000",ACTUALIZAR_PUM
"000403",4613,"Ibuprofeno Mk Fracción x10 Tabletas x800mg","IBUPROFENO 800MG 10TAB MK CJAX50TAB","403","7702057162818","7702057162818","60 MEDICAMENTOS","6002 MEDICAMENTOS GENERICOS","TEMK TECNOQUIMICAS GEN MK","DROGU DROGUERIA","PODR PORTAFOLIO DROGUERIA","Droguería","","CJA","CJA",1.000000,3.80,3,4,0,3,26450.00,26450.00,26450.00,"PRESTASHOP_EXISTENTE","Tabletas",11.900000,2222.689076,"Lista 1: 26450.00000000",192.168.0.231,"2026-05-29","2.00000000","18511.0000",ACTUALIZAR_STOCK_PUM
"019990",4615,"Espidifen Zambon Fracción 2 Tabletas 400mg","ESPIDIFEN 400MG 2TAB CJAX30TAB","19990","7703445150141","7703445150141","60 MEDICAMENTOS","6001 MEDICAMENTOS COMERCIAL","ZAMB ZAMBON","DROGU DROGUERIA","PODD PORTAFOLIO DROGUERIA DESCODIFICADO","Droguería","","CJA","CJA",1.000000,0,0,0,0,0,37500.00,37500.00,37500.00,"PRESTASHOP_EXISTENTE","Tabletas",2.975000,12605.042017,"Lista 1: 37500.00000000",192.168.0.231,"","","",ACTUALIZAR_PUM
"013439",4617,"Apronax Fracción 8 Tabletas 275mg","APRONAX 275MG 8TAB CJAX64TAB","13439","7702123005483","7702123005483","60 MEDICAMENTOS","6001 MEDICAMENTOS COMERCIAL","BAYE BAYER","DROGU DROGUERIA","PODD PORTAFOLIO DROGUERIA DESCODIFICADO","Droguería","","CJA","CJA",1.000000,0,0,0,0,0,111200.00,111200.00,111200.00,"PRESTASHOP_EXISTENTE","Tabletas",9.520000,11680.672269,"Lista 1: 111200.00000000",192.168.0.231,"","","",ACTUALIZAR_PUM
"012516",4618,"Apronax Gel Fracción 5 Cápsulas 275mg","APRONAX GEL 275MG 5CAP CJAX50CAP","12516","7702123006947","7702123006947","60 MEDICAMENTOS","6001 MEDICAMENTOS COMERCIAL","BAYE BAYER","DROGU DROGUERIA","PODD PORTAFOLIO DROGUERIA DESCODIFICADO","Droguería","","CJA","CJA",1.000000,1,1,1,0,1,115000.00,115000.00,115000.00,"PRESTASHOP_EXISTENTE","Cápsulas",6.982143,16470.587898,"Lista 1: 115000.00000000",192.168.0.231,"2026-05-21","1.00000000","84225.0000",ACTUALIZAR_PUM
"012542",4619,"Apronax Gel 8 Cápsulas 275mg","APRONAX GEL 275MG CJAX8CAP","12542","7702123006916","7702123006916","60 MEDICAMENTOS","6001 MEDICAMENTOS COMERCIAL","BAYE BAYER","DROGU DROGUERIA","PODR PORTAFOLIO DROGUERIA","Droguería","","CJA","CJA",1.000000,5,5,5,0,5,13150.00,13150.00,13150.00,"PRESTASHOP_EXISTENTE","Cápsula",1.000000,13150.000000,"Lista 1: 13150.00000000",192.168.0.231,"2026-06-03","1.00000000","11185.0000",ACTUALIZAR_PUM
